<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000023" len=11003680>, 'BH_position: ', array([-0.44275999, -1.00063648,  0.07836886]), 'Position magnitude: ', SimArray([1.09701935], 'kpc'), 'radius_influence: ', 0.001730126850127401, 'BH Mass: ', SimArray([163100.40547307], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 20.87070551612627
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000024" len=11003192>, 'BH_position: ', array([-0.87159249, -0.79122172,  0.07969071]), 'Position magnitude: ', SimArray([1.17985418], 'kpc'), 'radius_influence: ', 0.0018797087263869286, 'BH Mass: ', SimArray([163100.79016535], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 19.760090844949662
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000025" len=11002279>, 'BH_position: ', array([-1.15998083, -0.53461741,  0.00636936]), 'Position magnitude: ', SimArray([1.27726735], 'kpc'), 'radius_influence: ', 0.00212194560163988, 'BH Mass: ', SimArray([163104.7332612], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 18.767758426087713
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000026" len=11001592>, 'BH_position: ', array([-1.35335984, -0.35422241,  0.11668233]), 'Position magnitude: ', SimArray([1.40380595], 'kpc'), 'radius_influence: ', 0.0024333702317317603, 'BH Mass: ', SimArray([163107.28184754], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 17.416261100092008
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000027" len=11000954>, 'BH_position: ', array([-1.40624716, -0.05398984,  0.07821743]), 'Position magnitude: ', SimArray([1.40945519], 'kpc'), 'radius_influence: ', 0.003719945869886804, 'BH Mass: ', SimArray([163111.70580874], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 16.302771722771997
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000028" len=11000430>, 'BH_position: ', array([-1.27676238,  0.29914686, -0.10843037]), 'Position magnitude: ', SimArray([1.31581464], 'kpc'), 'radius_influence: ', 0.0044669118819698015, 'BH Mass: ', SimArray([163112.36299138], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 16.681844124359255
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000029" len=10999139>, 'BH_position: ', array([-1.01497215,  0.53959231, -0.20010022]), 'Position magnitude: ', SimArray([1.16677694], 'kpc'), 'radius_influence: ', 0.0035069755167971375, 'BH Mass: ', SimArray([163118.30969284], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 18.453394168733286
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000030" len=10997841>, 'BH_position: ', array([-0.60293011,  0.65905128, -0.31830317]), 'Position magnitude: ', SimArray([0.94825641], 'kpc'), 'radius_influence: ', 0.0025518634418240315, 'BH Mass: ', SimArray([163122.89394249], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 20.67578254377552
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000031" len=10993858>, 'BH_position: ', array([-0.05262231,  0.83131353, -0.30703289]), 'Position magnitude: ', SimArray([0.8877615], 'kpc'), 'radius_influence: ', 0.0018505129095578983, 'BH Mass: ', SimArray([163128.00714402], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 22.80946529943231
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000032" len=10991816>, 'BH_position: ', array([ 0.35158417,  0.8331083 , -0.22115569]), 'Position magnitude: ', SimArray([0.93090854], 'kpc'), 'radius_influence: ', 0.00143069786666277, 'BH Mass: ', SimArray([163137.19167216], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 22.83571286028131
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000033" len=10989910>, 'BH_position: ', array([ 0.67964864,  0.71538571, -0.17687411]), 'Position magnitude: ', SimArray([1.00248863], 'kpc'), 'radius_influence: ', 0.0014813335638227555, 'BH Mass: ', SimArray([163145.89533495], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 22.253154927553176
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000034" len=10988592>, 'BH_position: ', array([ 0.83269724,  0.46565314, -0.02305017]), 'Position magnitude: ', SimArray([0.95433163], 'kpc'), 'radius_influence: ', 0.0019104805914426065, 'BH Mass: ', SimArray([163149.29345007], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 19.74957038817947
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000035" len=10986063>, 'BH_position: ', array([1.06289871, 0.04484719, 0.05127888]), 'Position magnitude: ', SimArray([1.06507955], 'kpc'), 'radius_influence: ', 0.0021396280796645902, 'BH Mass: ', SimArray([163155.30426692], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 18.13592739474385
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000036" len=10984534>, 'BH_position: ', array([ 1.21779639, -0.33715531,  0.09213813]), 'Position magnitude: ', SimArray([1.2669614], 'kpc'), 'radius_influence: ', 0.002609638079205162, 'BH Mass: ', SimArray([163169.52185236], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 16.391789588002794
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000037" len=10983043>, 'BH_position: ', array([ 1.20279662, -0.5916998 ,  0.18977114]), 'Position magnitude: ', SimArray([1.35382475], 'kpc'), 'radius_influence: ', 0.003376204673615949, 'BH Mass: ', SimArray([163175.14797692], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 15.58410694176012
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000038" len=10981390>, 'BH_position: ', array([ 1.06647558, -0.81961855,  0.31541764]), 'Position magnitude: ', SimArray([1.38153285], 'kpc'), 'radius_influence: ', 0.003057927411787932, 'BH Mass: ', SimArray([163187.61841827], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 16.11104538539423
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000039" len=10981214>, 'BH_position: ', array([ 0.72895075, -0.80088953,  0.39479978]), 'Position magnitude: ', SimArray([1.15267519], 'kpc'), 'radius_influence: ', 0.0026303201840185285, 'BH Mass: ', SimArray([163188.33971629], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 17.437142657955025
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000040" len=10980918>, 'BH_position: ', array([ 0.36346533, -0.80128197,  0.42406125]), 'Position magnitude: ', SimArray([0.97672298], 'kpc'), 'radius_influence: ', 0.0024738886440962217, 'BH Mass: ', SimArray([163188.99689893], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 18.889990879786584
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000041" len=10980436>, 'BH_position: ', array([-0.10092639, -0.80562039,  0.353854  ]), 'Position magnitude: ', SimArray([0.88567658], 'kpc'), 'radius_influence: ', 0.0019519392979758644, 'BH Mass: ', SimArray([163189.18924507], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 20.73657311338746
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000042" len=10980138>, 'BH_position: ', array([-0.50142763, -0.64083081,  0.37081993]), 'Position magnitude: ', SimArray([0.89420424], 'kpc'), 'radius_influence: ', 0.0016050042661817253, 'BH Mass: ', SimArray([163189.44570659], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 21.631798745896663
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000043" len=10979170>, 'BH_position: ', array([-0.79570028, -0.36965175,  0.29063879]), 'Position magnitude: ', SimArray([0.92425768], 'kpc'), 'radius_influence: ', 0.0016577481141270218, 'BH Mass: ', SimArray([163195.05580231], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 21.00360171083351
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000044" len=10978596>, 'BH_position: ', array([-1.05155056, -0.10725705,  0.10455198]), 'Position magnitude: ', SimArray([1.06216466], 'kpc'), 'radius_influence: ', 0.001779551143210838, 'BH Mass: ', SimArray([163199.8323981], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 18.93116017515465
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000045" len=10977690>, 'BH_position: ', array([-1.19448739,  0.17144811, -0.04546236]), 'Position magnitude: ', SimArray([1.20758495], 'kpc'), 'radius_influence: ', 0.0018800193090394847, 'BH Mass: ', SimArray([163202.81376325], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 16.12421737366039
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000046" len=10976380>, 'BH_position: ', array([-1.24554341,  0.40309581, -0.15478255]), 'Position magnitude: ', SimArray([1.31826486], 'kpc'), 'radius_influence: ', 0.002464909699747792, 'BH Mass: ', SimArray([163214.01792585], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 14.217959260518837
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000047" len=10975621>, 'BH_position: ', array([-1.09289346,  0.57106391, -0.24511217]), 'Position magnitude: ', SimArray([1.25722317], 'kpc'), 'radius_influence: ', 0.003245198280028637, 'BH Mass: ', SimArray([163219.75625233], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 13.70812192604576
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000048" len=10975188>, 'BH_position: ', array([-0.7584609 ,  0.90626738, -0.3517432 ]), 'Position magnitude: ', SimArray([1.23300721], 'kpc'), 'radius_influence: ', 0.003354714340937696, 'BH Mass: ', SimArray([163223.39480013], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 14.712818012432813
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000049" len=10974349>, 'BH_position: ', array([-0.45368383,  0.95679646, -0.32871551]), 'Position magnitude: ', SimArray([1.10875713], 'kpc'), 'radius_influence: ', 0.002542814115155006, 'BH Mass: ', SimArray([163229.3094439], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 17.66218950674599
